OBJECTID,ADDRESS,ADDR_NUM,STREETNAME,REL_LOC,SITE_NAME,BUILDING,TOWN,TOWN_ID,ZIPCODE,STATUS
323072636,146 BROWN STREET,146,BROWN STREET,,,,WALTHAM,308,02453,LINKED
323072638,147 BROWN STREET,147,BROWN STREET,,,,WALTHAM,308,02453,ACTIVE
323072645,154 BROWN STREET,154,BROWN STREET,,,,WALTHAM,308,02453,LINKED
323073571,188 CHARLES STREET,188,CHARLES STREET,,,,WALTHAM,308,02453,LINKED
323073574,192 CHARLES STREET,192,CHARLES STREET,,,,WALTHAM,308,02453,LINKED
323073603,255 CHARLES STREET,255,CHARLES STREET,,,,WALTHAM,308,02453,ACTIVE
323073606,259-265 CHARLES STREET,259-265,CHARLES STREET,,,,WALTHAM,308,02453,ACTIVE
323073609,263 CHARLES STREET,263,CHARLES STREET,,,,WALTHAM,308,02453,ACTIVE
323073614,273 CHARLES STREET,273,CHARLES STREET,,,,WALTHAM,308,02453,ACTIVE
323070801,21 AUTUMN LANE,21,AUTUMN LANE,,,,WALTHAM,308,02451,ACTIVE
323070807,3 AZALEA ROAD,3,AZALEA ROAD,,,,WALTHAM,308,02452,ACTIVE
323070814,34 AZALEA ROAD,34,AZALEA ROAD,,,,WALTHAM,308,02452,ACTIVE
323070825,12 BACON STREET,12,BACON STREET,,,,WALTHAM,308,02451,ACTIVE
323070829,18-20 BACON STREET,18-20,BACON STREET,,,,WALTHAM,308,02451,ACTIVE
323070831,24 BACON STREET,24,BACON STREET,,,,WALTHAM,308,02451,ACTIVE
323070842,40 BACON STREET,40,BACON STREET,,,,WALTHAM,308,02451,ACTIVE
323070851,58 BACON STREET,58,BACON STREET,,,,WALTHAM,308,02451,ACTIVE
323070858,68 BACON STREET,68,BACON STREET,,,,WALTHAM,308,02451,LINKED
323078286,17 HAZEL STREET,17,HAZEL STREET,,,,WALTHAM,308,02451,ACTIVE
323078244,69 HAWTHORNE ROAD,69,HAWTHORNE ROAD,,,,WALTHAM,308,02451,ACTIVE
323078262,138 HAWTHORNE ROAD,138,HAWTHORNE ROAD,,,,WALTHAM,308,02451,ACTIVE
323078267,150 HAWTHORNE ROAD,150,HAWTHORNE ROAD,,,,WALTHAM,308,02451,INACTIVE
323078288,29 HAZEL STREET,29,HAZEL STREET,,,,WALTHAM,308,02451,ACTIVE
323078291,37 HAZEL STREET,37,HAZEL STREET,,,,WALTHAM,308,02451,ACTIVE
323078298,28-30 HEARD STREET,28-30,HEARD STREET,,,,WALTHAM,308,02453,ACTIVE
323079264,54 KNOLLWOOD DRIVE,54,KNOLLWOOD DRIVE,,,,WALTHAM,308,02453,ACTIVE
323079265,59 KNOLLWOOD DRIVE,59,KNOLLWOOD DRIVE,,,,WALTHAM,308,02453,ACTIVE
323079269,75 KNOLLWOOD DRIVE,75,KNOLLWOOD DRIVE,,,,WALTHAM,308,02453,ACTIVE
323079275,90 KODIAK WAY,90,KODIAK WAY,,ARCHSTONE BEAR HILL,,WALTHAM,308,02451,ACTIVE
323079283,18 LAFAYETTE STREET,18,LAFAYETTE STREET,,,,WALTHAM,308,02453,LINKED
323079299,56 LAFAYETTE STREET,56,LAFAYETTE STREET,,,,WALTHAM,308,02453,ACTIVE
323079300,57 LAFAYETTE STREET,57,LAFAYETTE STREET,,,,WALTHAM,308,02453,ACTIVE
323079304,62B LAFAYETTE STREET,62B,LAFAYETTE STREET,,,,WALTHAM,308,02453,UNASSIGNED
323080205,554 LINCOLN STREET,554,LINCOLN STREET,,,,WALTHAM,308,02451,LINKED
323080217,639 LINCOLN STREET,639,LINCOLN STREET,,,,WALTHAM,308,02451,ACTIVE
323080218,645 LINCOLN STREET,645,LINCOLN STREET,,,,WALTHAM,308,02451,ACTIVE
323080241,776B LINCOLN STREET,776B,LINCOLN STREET,,,,WALTHAM,308,02451,ACTIVE
323080248,17 LINCOLN TERRACE,17,LINCOLN TERRACE,,,,WALTHAM,308,02451,ACTIVE
323080255,19 LINCOLN WOODS ROAD,19,LINCOLN WOODS ROAD,,,,WALTHAM,308,02451,ACTIVE
323080257,32 LINCOLN WOODS ROAD,32,LINCOLN WOODS ROAD,,,,WALTHAM,308,02451,ACTIVE
323081223,1339 MAIN STREET,1339,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081226,1347 MAIN STREET,1347,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081233,1377 MAIN STREET,1377,MAIN STREET,,,,WALTHAM,308,02451,LINKED
323081249,1466 MAIN STREET,1466,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081238,1393 MAIN STREET,1393,MAIN STREET,,,,WALTHAM,308,02451,UNASSIGNED
323081246,1449R MAIN STREET,1449R,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081248,1460 MAIN STREET,1460,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081254,1484 MAIN STREET,1484,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081268,36 MALLARD WAY,36,MALLARD WAY,,,,WALTHAM,308,02452,ACTIVE
323081275,61 MALLARD WAY,61,MALLARD WAY,,,,WALTHAM,308,02452,ACTIVE
323082215,373-381 MOODY STREET,373-381,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082219,376 MOODY STREET,376,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082220,377 MOODY STREET,377,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082235,402 MOODY STREET,402,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082239,406-412 MOODY STREET,406-412,MOODY STREET,,,,WALTHAM,308,02453,LINKED
323082240,406 MOODY STREET,406,MOODY STREET,,,,WALTHAM,308,02453,LINKED
323082241,407 MOODY STREET,407,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082246,412 MOODY STREET,412,MOODY STREET,,,,WALTHAM,308,02453,LINKED
323082252,419 MOODY STREET,419,MOODY STREET,,,,WALTHAM,308,02453,LINKED
323082254,422 MOODY STREET,422,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082259,426-428 MOODY STREET,426-428,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082274,450 MOODY STREET,450,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323083261,69-73 ORANGE STREET,69-73,ORANGE STREET,,,,WALTHAM,308,02453,ACTIVE
323084219,209 PROSPECT HILL ROAD,209,PROSPECT HILL ROAD,,,,WALTHAM,308,02451,ACTIVE
323084220,212 PROSPECT HILL ROAD,212,PROSPECT HILL ROAD,,,,WALTHAM,308,02451,ACTIVE
323084225,224 PROSPECT HILL ROAD,224,PROSPECT HILL ROAD,,,,WALTHAM,308,02451,ACTIVE
323084233,271 PROSPECT HILL ROAD,271,PROSPECT HILL ROAD,,,,WALTHAM,308,02451,ACTIVE
323084248,334 PROSPECT HILL ROAD,334,PROSPECT HILL ROAD,,,,WALTHAM,308,02451,ACTIVE
323084267,40 1/2 PROSPECT STREET,40 1/2,PROSPECT STREET,,,,WALTHAM,308,02453,UNASSIGNED
323085186,14 ROBERT TREAT PAINE DRIVE,14,ROBERT TREAT PAINE DRIVE,,,,WALTHAM,308,02452,ACTIVE
323085199,14 ROCK LANE,14,ROCK LANE,,,,WALTHAM,308,02451,INACTIVE
323085200,18 ROCK LANE,18,ROCK LANE,,,,WALTHAM,308,02451,LINKED
323085209,32 ROCKRIDGE ROAD,32,ROCKRIDGE ROAD,,,,WALTHAM,308,02453,ACTIVE
323085224,76 ROCKRIDGE ROAD,76,ROCKRIDGE ROAD,,,,WALTHAM,308,02453,ACTIVE
323086190,149-151 SOUTH STREET,149-151,SOUTH STREET,,,,WALTHAM,308,02453,ACTIVE
323071788,54 BISHOPS FOREST DRIVE,54,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323071802,68 BISHOPS FOREST DRIVE,68,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323071811,77 BISHOPS FOREST DRIVE,77,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323072652,163 BROWN STREET,163,BROWN STREET,,,,WALTHAM,308,02453,ACTIVE
323072668,189 BROWN STREET,189,BROWN STREET,,,,WALTHAM,308,02453,INACTIVE
323072673,195 BROWN STREET,195,BROWN STREET,,,,WALTHAM,308,02453,ACTIVE
323072689,208 BROWN STREET,208,BROWN STREET,,,,WALTHAM,308,02453,ACTIVE
323072694,212 BROWN STREET,212,BROWN STREET,,,,WALTHAM,308,02453,ACTIVE
323072700,217-219 BROWN STREET,217-219,BROWN STREET,,,,WALTHAM,308,02453,ACTIVE
323073623,8 CHARLES STREET AVENUE,8,CHARLES STREET AVENUE,,,,WALTHAM,308,02453,ACTIVE
323073630,13 CHARLES STREET AVENUE,13,CHARLES STREET AVENUE,,,,WALTHAM,308,02453,INACTIVE
323073647,21 CHARLESBANK WAY,21,CHARLESBANK WAY,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,LINKED
323073649,23 CHARLESBANK WAY,23,CHARLESBANK WAY,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,LINKED
323073654,31 CHARLESBANK WAY,31,CHARLESBANK WAY,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,LINKED
323073659,42-50 CHARLESBANK WAY,42-50,CHARLESBANK WAY,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,ACTIVE
323070868,80 BACON STREET,80,BACON STREET,,,,WALTHAM,308,02451,ACTIVE
323070876,86-88 BACON STREET,86-88,BACON STREET,,,,WALTHAM,308,02451,ACTIVE
323070885,98 BACON STREET,98,BACON STREET,,,,WALTHAM,308,02451,ACTIVE
323070890,101 BACON STREET,101,BACON STREET,,,,WALTHAM,308,02451,ACTIVE
323070894,105 BACON STREET,105,BACON STREET,,,,WALTHAM,308,02451,ACTIVE
323070904,128-138 BACON STREET,128-138,BACON STREET,,,,WALTHAM,308,02451,ACTIVE
323070907,140 BACON STREET,140,BACON STREET,,,,WALTHAM,308,02451,ACTIVE
323070910,147 BACON STREET,147,BACON STREET,,,,WALTHAM,308,02451,LINKED
323070926,247 BACON STREET,247,BACON STREET,,,,WALTHAM,308,02451,ACTIVE
323071827,93 BISHOPS FOREST DRIVE,93,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323071848,114 BISHOPS FOREST DRIVE,114,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323071851,117 BISHOPS FOREST DRIVE,117,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323072717,242 BROWN STREET,242,BROWN STREET,,,,WALTHAM,308,02453,ACTIVE
323072726,252-254 BROWN STREET,252-254,BROWN STREET,,,,WALTHAM,308,02453,ACTIVE
323072730,255-257 BROWN STREET,255-257,BROWN STREET,,,,WALTHAM,308,02453,INACTIVE
323072736,259-261 BROWN STREET,259-261,BROWN STREET,,,,WALTHAM,308,02453,ACTIVE
323072759,16 1/2 BROWNS AVENUE,16 1/2,BROWNS AVENUE,,,,WALTHAM,308,02453,UNASSIGNED
323072761,17 BROWNS AVENUE,17,BROWNS AVENUE,,,,WALTHAM,308,02453,ACTIVE
323072765,21 BROWNS AVENUE,21,BROWNS AVENUE,,,,WALTHAM,308,02453,ACTIVE
323073668,52 CHARLESBANK WAY,52,CHARLESBANK WAY,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,LINKED
323073675,64 CHARLESBANK WAY,64,CHARLESBANK WAY,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,LINKED
323073677,66 CHARLESBANK WAY,66,CHARLESBANK WAY,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,ACTIVE
323073678,68 CHARLESBANK WAY,68,CHARLESBANK WAY,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,ACTIVE
323073679,70 CHARLESBANK WAY,70,CHARLESBANK WAY,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,ACTIVE
323073682,72 CHARLESBANK WAY,72,CHARLESBANK WAY,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,ACTIVE
323073687,77 CHARLESBANK WAY,77,CHARLESBANK WAY,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,ACTIVE
323073698,94 CHARLESBANK WAY,94,CHARLESBANK WAY,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,ACTIVE
323073700,96 CHARLESBANK WAY,96,CHARLESBANK WAY,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,ACTIVE
323073706,106-116 CHARLESBANK WAY,106-116,CHARLESBANK WAY,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,ACTIVE
323070930,253 BACON STREET,253,BACON STREET,,,,WALTHAM,308,02451,ACTIVE
323070941,304 BACON STREET,304,BACON STREET,,,,WALTHAM,308,02451,ACTIVE
323070962,20 BALDWIN ROAD,20,BALDWIN ROAD,,,,WALTHAM,308,02452,ACTIVE
323071869,135 BISHOPS FOREST DRIVE,135,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323071872,138 BISHOPS FOREST DRIVE,138,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323071904,170 BISHOPS FOREST DRIVE,170,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323086200,162 SOUTH STREET,162,SOUTH STREET,,,,WALTHAM,308,02453,ACTIVE
323086207,173-179 SOUTH STREET,173-179,SOUTH STREET,,,,WALTHAM,308,02453,ACTIVE
323086231,216R SOUTH STREET,216R,SOUTH STREET,,,,WALTHAM,308,02453,ACTIVE
323086235,218 SOUTH STREET,218,SOUTH STREET,,,,WALTHAM,308,02453,LINKED
323086936,4107 STEARNS HILL ROAD,4107,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323086939,4110 STEARNS HILL ROAD,4110,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323086958,4302 STEARNS HILL ROAD,4302,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323087851,470 TOTTEN POND ROAD,470,TOTTEN POND ROAD,,,,WALTHAM,308,02451,SITE_REVIEW
323087852,477 TOTTEN POND ROAD,477,TOTTEN POND ROAD,,,,WALTHAM,308,02451,ACTIVE
323087868,18 TOWNSEND STREET,18,TOWNSEND STREET,,,,WALTHAM,308,02453,ACTIVE
323087871,22 TOWNSEND STREET,22,TOWNSEND STREET,,,,WALTHAM,308,02453,ACTIVE
323087872,23-25 TOWNSEND STREET,23-25,TOWNSEND STREET,,,,WALTHAM,308,02453,ACTIVE
323087882,64 TRAPELO ROAD,64,TRAPELO ROAD,,,,WALTHAM,308,02452,ACTIVE
323087895,89 TRAPELO ROAD,89,TRAPELO ROAD,,,,WALTHAM,308,02452,LINKED
323088828,31 WARREN AVENUE,31,WARREN AVENUE,,,,WALTHAM,308,02452,ACTIVE
323088830,35 WARREN AVENUE,35,WARREN AVENUE,,,,WALTHAM,308,02452,ACTIVE
323088839,22 WARREN STREET,22,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323088848,42 WARREN STREET,42,WARREN STREET,,,,WALTHAM,308,02453,UNASSIGNED
323088852,55 WARREN STREET,55,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323088855,62 WARREN STREET,62,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323088866,98 WARREN STREET,98,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323088867,103 WARREN STREET,103,WARREN STREET,,,,WALTHAM,308,02453,ACTIVE
323089809,167 WINTER STREET,167,WINTER STREET,,,,WALTHAM,308,02451,ACTIVE
323089818,281 WINTER STREET,281,WINTER STREET,,,,WALTHAM,308,02451,ACTIVE
323089824,343 WINTER STREET,343,WINTER STREET,,,,WALTHAM,308,02451,ACTIVE
323089826,380 WINTER STREET,380,WINTER STREET,,,,WALTHAM,308,02451,UNASSIGNED
323089834,550 WINTER STREET,550,WINTER STREET,,,,WALTHAM,308,02451,ACTIVE
323089835,580 WINTER STREET,580,WINTER STREET,,,,WALTHAM,308,02451,ACTIVE
323089841,850 WINTER STREET,850,WINTER STREET,,,,WALTHAM,308,02451,LINKED
323089844,868 WINTER STREET,868,WINTER STREET,,,,WALTHAM,308,02451,UNASSIGNED
323089848,890C WINTER STREET,890C,WINTER STREET,,,,WALTHAM,308,02451,ACTIVE
323089855,940 WINTER STREET,940,WINTER STREET,,,,WALTHAM,308,02451,LINKED
323089856,950 WINTER STREET,950,WINTER STREET,,,,WALTHAM,308,02451,ACTIVE
323075187,63 DALE STREET,63,DALE STREET,,,,WALTHAM,308,02451,LINKED
323075203,114 DALE STREET,114,DALE STREET,,,,WALTHAM,308,02451,ACTIVE
323075205,119 DALE STREET,119,DALE STREET,,,,WALTHAM,308,02451,ACTIVE
323075207,125 DALE STREET,125,DALE STREET,,,,WALTHAM,308,02451,ACTIVE
323075217,152 DALE STREET,152,DALE STREET,,,,WALTHAM,308,02451,ACTIVE
323075227,175 DALE STREET,175,DALE STREET,,,,WALTHAM,308,02451,ACTIVE
323075231,190 DALE STREET,190,DALE STREET,,,,WALTHAM,308,02451,ACTIVE
323075233,196 DALE STREET,196,DALE STREET,,,,WALTHAM,308,02451,ACTIVE
323075236,201 DALE STREET,201,DALE STREET,,,,WALTHAM,308,02451,ACTIVE
323075243,222 DALE STREET,222,DALE STREET,,,,WALTHAM,308,02451,ACTIVE
323076216,29 FELTON STREET,29,FELTON STREET,,,,WALTHAM,308,02453,ACTIVE
323076226,56-58 FELTON STREET,56-58,FELTON STREET,,,,WALTHAM,308,02453,ACTIVE
323076229,57 FELTON STREET,57,FELTON STREET,,,,WALTHAM,308,02453,ACTIVE
323076237,80 FELTON STREET,80,FELTON STREET,,,,WALTHAM,308,02453,ACTIVE
323076238,83 FELTON STREET,83,FELTON STREET,,,,WALTHAM,308,02453,LINKED
323076266,125 FELTON STREET,125,FELTON STREET,,,,WALTHAM,308,02453,ACTIVE
323076268,128 FELTON STREET,128,FELTON STREET,,,,WALTHAM,308,02453,ACTIVE
323077237,17 GORE STREET,17,GORE STREET,,,,WALTHAM,308,02453,ACTIVE
323077245,81 GORE STREET,81,GORE STREET,,,,WALTHAM,308,02453,ACTIVE
323077247,97 GORE STREET,97,GORE STREET,,,,WALTHAM,308,02453,ACTIVE
323077267,27 GORHAM STREET,27,GORHAM STREET,,,,WALTHAM,308,02453,ACTIVE
323077271,31-37 GORHAM STREET,31-37,GORHAM STREET,,,,WALTHAM,308,02453,ACTIVE
323077280,20 GORMAN'S COURT,20,GORMAN'S COURT,,,,WALTHAM,308,02451,ACTIVE
323077284,36 GRANT AVENUE,36,GRANT AVENUE,,,,WALTHAM,308,02453,ACTIVE
323077287,48 GRANT AVENUE,48,GRANT AVENUE,,,,WALTHAM,308,02453,ACTIVE
323072776,16 BRUCE ROAD,16,BRUCE ROAD,,,,WALTHAM,308,02453,ACTIVE
323072792,42 BRUCE ROAD,42,BRUCE ROAD,,,,WALTHAM,308,02453,ACTIVE
323072797,51 BRUCE ROAD,51,BRUCE ROAD,,,,WALTHAM,308,02453,ACTIVE
323072800,55 BRUCE ROAD,55,BRUCE ROAD,,,,WALTHAM,308,02453,ACTIVE
323072801,58 BRUCE ROAD,58,BRUCE ROAD,,,,WALTHAM,308,02453,ACTIVE
323072803,62 BRUCE ROAD,62,BRUCE ROAD,,,,WALTHAM,308,02453,ACTIVE
323072807,67 BRUCE ROAD,67,BRUCE ROAD,,,,WALTHAM,308,02453,ACTIVE
323072812,75 BRUCE ROAD,75,BRUCE ROAD,,,,WALTHAM,308,02453,ACTIVE
323072813,79 BRUCE ROAD,79,BRUCE ROAD,,,,WALTHAM,308,02453,ACTIVE
323072815,87 BRUCE ROAD,87,BRUCE ROAD,,,,WALTHAM,308,02453,ACTIVE
323072816,6 BRYANT ROAD,6,BRYANT ROAD,,,,WALTHAM,308,02451,ACTIVE
323072826,9 BYRON ROAD,9,BYRON ROAD,,,,WALTHAM,308,02453,ACTIVE
323073741,60 CHARLOTTE ROAD,60,CHARLOTTE ROAD,,,,WALTHAM,308,02453,ACTIVE
323073745,6 CHASE ROAD,6,CHASE ROAD,,,,WALTHAM,308,02452,ACTIVE
323073746,10 CHASE ROAD,10,CHASE ROAD,,,,WALTHAM,308,02452,ACTIVE
323073752,29 CHASE ROAD,29,CHASE ROAD,,,,WALTHAM,308,02452,ACTIVE
323073761,14 CHATHAM LANE,14,CHATHAM LANE,,,,WALTHAM,308,02452,ACTIVE
323069989,4 ABBOTT ROAD,4,ABBOTT ROAD,,,,WALTHAM,308,02452,ACTIVE
323069994,34 ABBOTT ROAD,34,ABBOTT ROAD,,,,WALTHAM,308,02452,ACTIVE
323069996,40 ABBOTT ROAD,40,ABBOTT ROAD,,,,WALTHAM,308,02452,ACTIVE
323070009,43 ABERDEEN AVENUE,43,ABERDEEN AVENUE,,,,WALTHAM,308,02453,ACTIVE
323070014,8 ACORN STREET,8,ACORN STREET,,,,WALTHAM,308,02453,ACTIVE
323070022,20 ADAMS STREET,20,ADAMS STREET,,,,WALTHAM,308,02453,ACTIVE
323070997,36 BANCROFT STREET,36,BANCROFT STREET,,,,WALTHAM,308,02451,ACTIVE
323070966,28 BALDWIN ROAD,28,BALDWIN ROAD,,,,WALTHAM,308,02452,ACTIVE
323070985,78 BANBURY AVENUE,78,BANBURY AVENUE,,,,WALTHAM,308,02451,ACTIVE
323070988,6 BANCROFT STREET,6,BANCROFT STREET,,,,WALTHAM,308,02451,ACTIVE
323071011,30 BANFORD WAY,30,BANFORD WAY,,,,WALTHAM,308,02453,ACTIVE
323071012,35 BANFORD WAY,35,BANFORD WAY,,,,WALTHAM,308,02453,ACTIVE
323071013,38 BANFORD WAY,38,BANFORD WAY,,,,WALTHAM,308,02453,ACTIVE
323071038,30 BANKS STREET,30,BANKS STREET,,,,WALTHAM,308,02451,LINKED
323071049,11 BARBARA ROAD,11,BARBARA ROAD,,,,WALTHAM,308,02453,ACTIVE
323071059,31 BARBARA ROAD,31,BARBARA ROAD,,,,WALTHAM,308,02453,ACTIVE
323071912,178 BISHOPS FOREST DRIVE,178,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323071917,183 BISHOPS FOREST DRIVE,183,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323071921,187 BISHOPS FOREST DRIVE,187,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323071931,197 BISHOPS FOREST DRIVE,197,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323071943,209 BISHOPS FOREST DRIVE,209,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323071946,212 BISHOPS FOREST DRIVE,212,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323071950,216 BISHOPS FOREST DRIVE,216,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323071953,219 BISHOPS FOREST DRIVE,219,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323071954,220 BISHOPS FOREST DRIVE,220,BISHOPS FOREST DRIVE,,BISHOPS FOREST,,WALTHAM,308,02452,LINKED
323072868,55 CALDWELL ROAD,55,CALDWELL ROAD,,,,WALTHAM,308,02453,ACTIVE
323072844,56 CABOT STREET,56,CABOT STREET,,,,WALTHAM,308,02453,ACTIVE
323072846,60 CABOT STREET,60,CABOT STREET,,,,WALTHAM,308,02453,ACTIVE
323072849,77 CABOT STREET,77,CABOT STREET,,,,WALTHAM,308,02453,ACTIVE
323072871,1 CALVARY STREET,1,CALVARY STREET,,,,WALTHAM,308,02453,ACTIVE
323072875,4-10 CALVARY STREET,4-10,CALVARY STREET,,,,WALTHAM,308,02453,LINKED
323072877,5-7 CALVARY STREET,5-7,CALVARY STREET,,,,WALTHAM,308,02453,ACTIVE
323072887,16 CALVARY STREET,16,CALVARY STREET,,,,WALTHAM,308,02453,LINKED
323072892,23 CALVARY STREET,23,CALVARY STREET,,,,WALTHAM,308,02453,ACTIVE
323072900,31 CALVARY STREET,31,CALVARY STREET,,,,WALTHAM,308,02453,LINKED
323072902,33 CALVARY STREET,33,CALVARY STREET,,,,WALTHAM,308,02453,ACTIVE
323073769,29-31 CHERRY STREET,29-31,CHERRY STREET,,,,WALTHAM,308,02453,ACTIVE
323073776,43 CHERRY STREET,43,CHERRY STREET,,,,WALTHAM,308,02453,LINKED
323073779,55 CHERRY STREET,55,CHERRY STREET,,,,WALTHAM,308,02453,ACTIVE
323073782,57-59 CHERRY STREET,57-59,CHERRY STREET,,,,WALTHAM,308,02453,INACTIVE
323073784,58 CHERRY STREET,58,CHERRY STREET,,,,WALTHAM,308,02453,ACTIVE
323073787,62 CHERRY STREET,62,CHERRY STREET,,,,WALTHAM,308,02453,LINKED
323073789,63 CHERRY STREET,63,CHERRY STREET,,,,WALTHAM,308,02453,INACTIVE
323073792,68 CHERRY STREET,68,CHERRY STREET,,,,WALTHAM,308,02453,ACTIVE
323073794,70 CHERRY STREET,70,CHERRY STREET,,,,WALTHAM,308,02453,LINKED
323073797,77 CHERRY STREET,77,CHERRY STREET,,,,WALTHAM,308,02453,LINKED
323073810,91 CHERRY STREET,91,CHERRY STREET,,,,WALTHAM,308,02453,ACTIVE
323073821,34 CHERYL LANE,34,CHERYL LANE,,,,WALTHAM,308,02451,ACTIVE
323073822,41 CHERYL LANE,41,CHERYL LANE,,,,WALTHAM,308,02451,ACTIVE
323073823,42 CHERYL LANE,42,CHERYL LANE,,,,WALTHAM,308,02451,ACTIVE
323073828,65 CHERYL LANE,65,CHERYL LANE,,,,WALTHAM,308,02451,ACTIVE
323070075,105 ADAMS STREET,105,ADAMS STREET,,,,WALTHAM,308,02453,ACTIVE
323070030,26 ADAMS STREET,26,ADAMS STREET,,,,WALTHAM,308,02453,ACTIVE
323070044,47 ADAMS STREET,47,ADAMS STREET,,,,WALTHAM,308,02453,LINKED
323070051,52 ADAMS STREET,52,ADAMS STREET,,,,WALTHAM,308,02453,ACTIVE
323070084,127 ADAMS STREET,127,ADAMS STREET,,,,WALTHAM,308,02453,LINKED
323078306,26 HELEN STREET,26,HELEN STREET,,,,WALTHAM,308,02452,ACTIVE
323078329,36 HEMLOCK TERRACE,36,HEMLOCK TERRACE,,,,WALTHAM,308,02452,ACTIVE
323078331,14 HERSUM WAY,14,HERSUM WAY,,,,WALTHAM,308,02451,ACTIVE
323078339,14 HIAWATHA AVENUE,14,HIAWATHA AVENUE,,,,WALTHAM,308,02451,ACTIVE
323078340,16 HIAWATHA AVENUE,16,HIAWATHA AVENUE,,,,WALTHAM,308,02451,ACTIVE
323078359,69 HIAWATHA AVENUE,69,HIAWATHA AVENUE,,,,WALTHAM,308,02451,ACTIVE
323079313,77 LAFAYETTE STREET,77,LAFAYETTE STREET,,,,WALTHAM,308,02453,ACTIVE
323079317,88 LAFAYETTE STREET,88,LAFAYETTE STREET,,,,WALTHAM,308,02453,ACTIVE
323079319,94 LAFAYETTE STREET,94,LAFAYETTE STREET,,,,WALTHAM,308,02453,ACTIVE
323079320,96 LAFAYETTE STREET,96,LAFAYETTE STREET,,,,WALTHAM,308,02453,ACTIVE
323079321,97 LAFAYETTE STREET,97,LAFAYETTE STREET,,,,WALTHAM,308,02453,ACTIVE
